Year;Discount Prices;Net Expected Damages;Expected Damages;Risk Premium;Expected SDF;Cross SDF & Damages;Discounted Expected Damages;Cov Term;Scaled Net Expected Damages;Scaled Risk Premiums
2015;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;0.89803042493356888;0.0023446438581482395;-0.21093530092063384;9.7868698663019778e-05;0.89803042493356888;-0.1894071083914195;-0.96508916792432098;1.9209527827523942e-05;0.086381928131417179;0.0036057019341526756
2025;0.80660751845889966;0.0045357923296275946;-0.22668555653999611;0.00018943902947585032;0.80660751845889966;-0.18280909141015544;-0.93156516261419664;3.7182821045422809e-05;0.16710874262429329;0.0069793578980444481
2030;0.73443794692657272;0.35028848465446277;0.093614609285419537;0.054981902466590023;0.73443794692657272;0.079545890416696519;0.35028848465446277;0.010791768970779728;12.905411882290116;2.0256563617932994
2035;0.66061331139868684;0.34297354741345976;0.10190281499402043;0.053352373889755382;0.66061331139868684;0.077790283492549156;0.34297354741345976;0.01047192743850156;12.635913220119225;1.9656208813841805
2040;0.59431565391073593;0.33582217229753103;0.11090856175132169;0.05176138309824798;0.59431565391073593;0.076074344448999298;0.33582217229753103;0.010159650047463317;12.372440552763743;1.907005219251902
2045;0.5346717982757786;0.32877306305396087;0.12069292892555872;0.05021719064600981;0.5346717982757786;0.074387663515146113;0.32877306305396087;0.0098565581673469016;12.112735589064268;1.8501137126946272
2050;0.48101392002920512;0.32182714799002088;0.13132212701000845;0.048718431837517694;0.48101392002920512;0.072730155037329353;0.32182714799002088;0.009562383937672031;11.856832529938666;1.7948960832744627
2055;0.43274122568030449;0.31498518595086322;0.14286792413862326;0.047263781745063911;0.43274122568030449;0.071101707905676798;0.31498518595086322;0.0092768673035282107;11.604759332940985;1.7413035176888549
2060;0.39413705853110181;0.044049414106609938;0.021936419440371502;0.02176898494133846;0.39413705853110181;0.01291874097997359;0.044049414106609938;0.0042727851470410871;1.6228790186469499;0.80201813429428348
2065;0.35514980181679534;0.042530610392099474;0.023505143956564778;0.020894262079179309;0.35514980181679534;0.01244894301587921;0.042530610392099474;0.0041010957980299849;1.5669228900193002;0.76979138601805885
2070;0.32011625302086322;0.041075813507849321;0.025185543362887808;0.02004650803901048;0.32011625302086322;0.011997001622347323;0.041075813507849321;0.0039346998507252071;1.5133249162953262;0.73855822951265315
2075;0.28853943444523356;0.039670089872521672;0.026985525799244625;0.019232389640772177;0.28853943444523356;0.011561294211305542;0.039670089872521672;0.003774905858984239;1.4615349109102822;0.70856428534808946
2080;0.26007818807300292;0.038311800425281914;0.028913555970044857;0.018450600733275847;0.26007818807300292;0.011141242700761465;0.038311800425281914;0.0036214574533248427;1.4114924871940451;0.67976143199081107
2085;0.2344250345091955;0.036999360480501488;0.030978694030481257;0.017699884908304115;0.2344250345091955;0.010736289444889208;0.036999360480501488;0.0034741080277438307;1.3631392617807994;0.65210338054966732
2090;0.21130284744570638;0.03573123793145197;0.033190637166108372;0.016979033638617965;0.21130284744570638;0.010345896515983777;0.03573123793145197;0.003332620374247787;1.3164187884291065;0.62554560617593002
2095;0.19046185658212522;0.034505951513355559;0.035559764050507869;0.016286884484718187;0.19046185658212522;0.0099695450115608146;0.034505951513355559;0.0031967663308787725;1.2712764940287968;0.60004528199637108
2100;0.17192900694585606;0.032786149858511776;0.037429509961239837;-0.0051506659335326128;0.17192900694585606;0.0054242531548502945;0.032786149858511776;-0.0010109653232556982;1.2079151513529254;-0.18976206256362824
2105;0.15487486202909023;0.030575565778571984;0.03874953059715136;-0.0051960677464231589;0.15487486202909023;0.0049814514789432579;0.030575565778571984;-0.0010198767259825695;1.126472285538487;-0.19143476698076931
2110;0.13956951117422375;0.028483849771110455;0.04005723842919473;-0.0052355575464484638;0.13956951117422375;0.0045631414592498202;0.028483849771110455;-0.001027627727302219;1.0494087855958647;-0.19288965961013604
2115;0.12577740332502266;0.0264932739875425;0.041343370818755498;-0.0052643351868003323;0.12577740332502266;0.0041667856650039227;0.0264932739875425;-0.0010332761612826596;0.97607151790007507;-0.19394989229836623
2120;0.1133488545199509;0.02459952900118513;0.042597345129677389;-0.0052831148888845061;0.1133488545199509;0.0037913980617627417;0.02459952900118513;-0.0010369622142771995;0.90630171352562694;-0.19464177856080514
2125;0.10214899373481628;0.022798477605244425;0.043807112798510683;-0.0052925745580244361;0.10214899373481628;0.0034360335462248646;0.022798477605244425;-0.0010388189445705931;0.83994694851325036;-0.19499029394703432
2130;0.092056296307074265;0.021086148184471559;0.044958998934757632;-0.0052933574083908865;0.092056296307074265;0.003099786326289591;0.021086148184471559;-0.0010389726013178939;0.77686089966686678;-0.1950191359069155
2135;0.082961262625859844;0.019458728335789526;0.046037526100484172;-0.0052860735206240227;0.082961262625859844;0.0027817883631948617;0.019458728335789526;-0.0010375429302722831;0.71690310952319836;-0.19475078117687497
2140;0.074765227692630776;0.017912558728789493;0.047025220797874967;-0.0052713013348475975;0.074765227692630776;0.0024812078734176043;0.017912558728789493;-0.0010346434668317538;0.65993876015870989;-0.19420654078588831
2145;0.067379288584419356;0.016444127197298822;0.047902401061572508;-0.0052495890815505561;0.067379288584419356;0.0021972478881237892;0.016444127197298822;-0.0010303818168905009;0.60583845550974946;-0.1934066127723616
2150;0.06072333813725856;0.015050063053263618;0.048646943408597876;-0.0052214561527970695;0.06072333813725856;0.0019291448679663115;0.015050063053263618;-0.0010248599259780589;0.55447801188325263;-0.19237013270257849
