Year;Node;Cost;CertainEquivalence;Consumption;Utility;SDF;DeltaConsumption;MU_2;MU_1;MU_0
2015;0;0.016130650164646251;0.74902343314999431;0.98386934983535379;10.051786558429059;1.0;-0.10982055113865075;0.14699043814130008;0.14702160140479681;0.32737687639732443
2030;1;0.037679647935440125;0.73344869091576581;1.2018513536138702;12.148633031660351;0.7426357358178528;-0.17888310306140021;0.14534701704130371;0.14549544229758407;0.32352249144886253
2030;2;0.008495946265245715;0.73142416265092658;1.239008212569356;12.456864492388346;0.71793174519003933;-0.027965797147389004;0.14442036743096007;0.14451079859951244;0.32158970940226
2060;3;0.075551070338137044;0.70265031101139175;1.7871979821830177;17.879300669788535;0.41114922239958374;-0.1866814424021479;0.1437732083821959;0.14417814676295532;0.31982014657504104
2060;4;0.028920817167032896;0.70059739002863797;1.8877221991285196;18.373022924851067;0.38689530987018023;-0.80609257596548911;0.13935458536975709;0.13958756168621647;0.31020182022593518
2060;5;0.021618436139229227;0.70119227104645787;1.9007240259035028;18.241634624353821;0.38395582623564489;-0.090191696793473497;0.13720852366301395;0.13746555597645199;0.30539994734624282
2060;6;0.003604044306572133;0.69848799423440755;1.9422756088955591;18.879280401922287;0.37484001960205743;0.0036904056583741962;0.13908736878835248;0.13924547311992611;0.3097514032706784
2100;7;0.090361257313633661;0.6637580471027773;3.0947068050053064;29.882866033105213;0.18280234308640189;0.50777072421950287;0.13807551310870361;0.13846458314240248;0.30748387560814588
2100;8;0.084591724848663119;0.66135507866621013;3.178045479934323;30.86840993831877;0.17748386791573448;0.18632957832882546;0.13896935375310149;0.13917726098356012;0.30949757458711508
2100;9;0.067305358080932812;0.6625529810834575;3.232813711235818;30.401988534883753;0.17414612017198802;1.1379910932125981;0.13420199738042557;0.13453912279022334;0.29858308841948694
2100;10;0.017491984224914773;0.66012443829163214;3.4466778486347764;31.454447590179555;0.16218201451276276;-0.46849677411735513;0.1297240951205631;0.12996377743494128;0.28878616358494291
2100;11;0.042256926811261142;0.663732757086132;3.3108169489815475;29.956881146129138;0.16959334688806246;-0.33588888878863798;0.1286303507591379;0.12903140178494046;0.28605076364885318
2100;12;0.0094949573249187603;0.66071226776786385;3.470524627124675;31.218189272012513;0.1609442768221189;-0.10705155349195472;0.12766820453955133;0.1279282056922148;0.28419148310326614
2100;13;0.0077755513491064125;0.66102023475877525;3.4735657576174837;31.092511511185251;0.16078771938668857;0.32155888446516734;0.12698436711462399;0.12726723880407223;0.28264534440200262
2100;14;0.0013622473972861708;0.65792048201277997;3.5247322636988128;32.407667005922164;0.15819642298047759;-0.063331501453367522;0.13073266958136315;0.13089737304875446;0.29119014669455773
2200;15;0.0098450333628052854;0.57936183353827031;14.115507546472449;102.55556731646151;0.020510774418743244;2.7178003539928497;0.10034822210269224;0.10072802913590088;0.2241587443337941
2200;16;0.009846296091247278;0.57605338344609669;14.848854098760452;107.97709119945591;0.019388382821574419;1.5558782942624916;0.10058288142081157;0.10072777524894649;0.22437444793128772
2200;17;0.01067199606639164;0.57635035138099899;14.757887880513969;107.47240320346609;0.019521215032114445;2.9606519240259033;0.10073460549676314;0.10089782619974433;0.22473872851954987
2200;18;0.010672434898742136;0.57487034434777051;15.160398760463568;110.00118544439283;0.018946192484766661;1.6279980728917565;0.10039626334684683;0.10047677840105006;0.22382865392278403
2200;19;0.018015869039986362;0.57918561333272678;14.105286897480807;102.82575052945914;0.020527289061110596;2.0132123723980655;0.10085511105352624;0.10121563075250387;0.22499601174073486
2200;20;0.018128952119079868;0.57638458724517971;14.755203818564654;107.41613358512856;0.019525161117255559;1.3804936029611525;0.10075529083442356;0.10095251924736928;0.22465338889536343
2200;21;0.04073365279236079;0.57906138017620212;14.259819139841216;103.05296323003201;0.02028026992676104;3.2016981084987961;0.10002348459533185;0.10037973818930288;0.22283430222221021
2200;22;0.0041438712639221935;0.57645181174547877;15.303889771377175;107.42764341463372;0.018748916582831652;-6.0737048538927141;0.096832184024704893;0.097099611266829158;0.21574772024086375
2200;23;0.032021221209418742;0.58283356777534323;13.600273769686298;97.236475669380198;0.021375940328078682;1.4212574385689791;0.098843937662714557;0.099421192297733565;0.22019061983429711
2200;24;0.031777946238074894;0.57844152608162558;14.387737760690012;104.04883833424677;0.020080027032414266;1.0584100641134242;0.10008188893220415;0.1004205490770812;0.22300440418102041
2200;25;0.032880117325994385;0.58127023041408377;14.294250807001564;99.694074598862358;0.020225998510859752;-3.8218602305295946;0.096201451742533542;0.096637381718303078;0.21420427588351798
2200;26;0.0041781253534833116;0.57679981744545916;15.267473815219944;106.85572436031548;0.018798612092913516;-1.1501143828541061;0.096512880014262586;0.096807299736788005;0.21504036114174421
2200;27;0.010759507965394297;0.58201781453520296;14.536453958895775;98.633264672453123;0.019851901054099674;-5.1980860954977004;0.093318374894513056;0.09378886540914512;0.20775817250730491
2200;28;0.0054022684800499095;0.57703197049934074;15.212445111427032;106.46946746131238;0.018874184009474295;1.4629963596977547;0.096504941260970534;0.096814456632907095;0.21503785719689314
2200;29;0.0022732906691639958;0.57733155932991842;15.229665466830074;105.99214607427858;0.018850472861879779;-1.1590662630219128;0.095907354860056276;0.09625152493253078;0.21369815515295382
2200;30;0.00042182790694889516;0.57427670596824421;15.607675071208281;111.09650302339286;0.01834388493820498;-0.1121924530053775;0.098328479381796896;0.098465102485350314;0.21911200049756324
2300;31;0.0021114676540333007;0.52200352557902019;61.9310908366079;266.36814967903092;0.0024028185339977767;9.1557135832317726;0.0;0.11248558371275283;0.12518944352969222
