Node;Mitigation;Prices;Average Mitigation;Average Emission;GHG Level
0;0.66754959255276336;118.51692345880141;0.0;0.0;400.0
1;0.85454537228512339;171.44385242045772;0.66754959255276336;113.45460961760374;392.35003380187942
2;0.64777026022453221;87.862578028693946;0.66754959255276336;274.73919702486489;392.35003380187942
3;1.0370383804842418;173.79804848006398;0.7986615760432686;-22.593412095387496;386.92717701936323
4;0.96555086356581532;146.2831905896054;0.7986615760432686;21.013973224852652;386.92717701936323
5;0.97273364372930127;148.92285080019735;0.65368132505825638;16.632477325126224;415.10944118129794
6;0.55264660121892661;38.059037166256012;0.65368132505825638;272.88557325645473;415.10944118129794
7;1.1724379860233158;127.67182708138886;0.92668657849932856;-163.16944427456261;374.31504190282021
8;1.1609515013567864;124.67447847999236;0.92668657849932856;-152.30035815885913;374.31504190282021
9;1.1995945290884771;134.9246756838549;0.88829278615647744;-188.86632314997144;385.61939698968513
10;1.1084934940638733;111.51217292417451;0.88829278615647744;-102.66196875794013;385.61939698968513
11;1.2480129248921241;148.44235601993856;0.82503471649776039;-234.68223017917245;402.24119260241588
12;1.0357452280425967;94.664367604949064;0.82503471649776039;-33.823922035307149;402.24119260241588
13;0.77143404299210916;46.497884668845408;0.59941861775327399;216.28053681871668;482.80304989380829
14;0.46381226960184951;13.622756688571275;0.59941861775327399;507.36763988924986;482.80304989380829
15;1.000062600472545;19.189773169247587;1.0718757537965602;-0.03184799040728243;307.90262704540669
16;1.0000582982642636;19.189573968901371;1.0718757537965602;-0.02965924194411829;307.90262704540669
17;1.0123717845575928;19.764677829758899;1.0650895740037347;-6.2941453936753389;312.55397575885684
18;1.0136273593118104;19.823878965819546;1.0650895740037347;-6.9329190498835214;312.55397575885684
19;1.000577229404086;19.213610194167352;1.0722088978901454;-0.29366545932875221;306.37517305622038
20;1.0005328298794207;19.211552975826844;1.0722088978901454;-0.27107720115528899;306.37517305622038
21;1.0917161916458333;23.711720734524768;1.0183866867491762;-46.660612499817717;343.10550927807822
22;1.0923748669564715;23.74625634399624;1.0183866867491762;-46.995713564104854;343.10550927807822
23;1.0003210764368284;19.201743315031862;1.0749289403568199;-0.16334763723646786;303.25884390174821
24;1.000391177181863;19.204990467624611;1.0749289403568199;-0.19901139127279591;303.25884390174821
25;1.2137526801235134;30.620368869027899;0.94952183828430192;-108.74667601283748;388.25495290950238
26;1.2063530670524658;30.171857442928491;0.94952183828430192;-104.98212286294201;388.25495290950238
27;1.5559910836027375;55.759308973108425;0.70104480162931682;-282.86046378289274;547.84962046822466
28;0.26268332919826431;0.76224554006940126;0.70104480162931682;375.10985627038303;547.84962046822466
29;0.83430444217355249;12.39254185736152;0.51930280457628208;84.297615044205187;678.20453759909037
30;0.49505309534313724;3.5172155684296378;0.51930280457628208;256.89173774417895;678.20453759909037
31;0.99990678983606718;4.2318435767868943;1.0452054796813361;0.0;315.3662441547483
32;0.99958121575786785;4.2285194520018772;1.0452054796813361;0.10652824159236644;315.3662441547483
33;0.99988969039537912;4.2316689527319289;1.0452038819089384;0.028060005675437375;315.3677921756601
34;0.99962238254731473;4.2289396821467644;1.0452038819089384;0.09605643952681682;315.3677921756601
35;0.99912020012578595;4.2238150795970801;1.045511017288177;0.22379909300319872;314.88998575126539
36;0.99934555360750188;4.2261142859643694;1.045511017288177;0.16647480109170937;314.88998575126539
37;0.99767285777272741;4.2090657889794096;1.0459773179770779;0.59196680406246616;314.42443294627753
38;1.0029034062015552;4.2625110149874059;1.0459773179770779;-0.73855395252059364;314.42443294627753
39;0.9998690226050222;4.231457893369468;1.0456060243854222;0.033317374847479105;315.29029277799111
40;0.99981392704901273;4.2308952879712782;1.0456060243854222;0.047332306907386941;315.29029277799111
41;0.99988644758506851;4.2316358367629876;1.045589535101237;0.028884895548198997;315.3060974358292
42;0.99985810812156306;4.231346437211136;1.045589535101237;0.036093746577396467;315.3060974358292
43;0.99940155529677266;4.2266857661752999;1.0456201099565303;0.15222937138345488;312.1011562806101
44;0.99875223574992689;4.2200624366633521;1.0456201099565303;0.31740003111234827;312.1011562806101
45;0.99451127273278661;4.1769523546599068;1.0458647315930205;1.396194998597406;311.84155291422121
46;0.2860628270897127;0.20657069586674739;1.0458647315930205;181.60776835905435;311.84155291422121
47;0.99983276042277447;4.2310875990579433;1.0472207547418582;0.042541567456744415;315.41967843766241
48;1.0004228004230991;4.2371151998234575;1.0472207547418582;-0.10754985762582256;315.41967843766241
49;0.99957407564190737;4.2284465682632817;1.0472467890545045;0.10834450858981354;315.39430412700676
50;0.99966820953948443;4.2294075123543466;1.0472467890545045;0.084399198393647762;315.39430412700676
51;0.99869121203037159;4.2194402819983257;1.0476530114100973;0.3329229397742271;304.96671978306694
52;0.99871740852984092;4.2197073563905763;1.0476530114100973;0.32625920522171548;304.96671978306694
53;1.0086308697124233;4.3214871314291194;1.0449049116565465;-2.1954774830976844;307.99882555252509
54;1.1773723813514656;6.2768593356375906;1.0449049116565465;-45.119099506279063;307.99882555252509
55;1.1566029486706684;6.0129971079403255;1.0185583856818603;-39.835875068101274;307.76628367788595
56;1.1404815896950569;5.8127454923372595;1.0185583856818603;-35.735004378680088;307.76628367788595
57;1.3536432053300231;8.7891513629876901;0.5382442547916142;-89.957990355824649;845.53988826030013
58;1.6576979583610667;14.331571911360379;0.5382442547916142;-167.30191815809636;845.53988826030013
59;2.0695473375953402;24.481303930189057;0.6362894516262767;-272.06610400081468;708.1920129833502
60;0.42634535719949884;0.54105558188764058;0.6362894516262767;145.9233997623775;708.1920129833502
