Node;Mitigation;Prices;Average Mitigation;Average Emission;GHG Level
0;0.68978311446635387;128.26701953847373;0.0;0.0;400.0
1;0.85987430705265655;162.98213088737359;0.68978311446635387;109.29804049892789;390.86670576562472
2;0.72303445687892764;108.40326044647519;0.68978311446635387;216.03312363443644;390.86670576562472
3;1.0841432881716702;141.29757534740054;0.80904245639468098;-51.327405784718792;385.34860160904668
4;0.98845100693157695;115.5725187923174;0.80904245639468098;7.0448857717380626;385.34860160904668
5;0.99258092884020288;117.85979636249952;0.71309727408896306;4.525633407476243;403.84309825546649
6;0.8299981167339322;79.455941951980165;0.71309727408896306;103.70114879230135;403.84309825546649
7;1.1508848320372915;54.115261017643149;0.95679082791307812;-142.77477231528712;364.98627531255784
8;1.1507854498033261;54.106328111368306;0.95679082791307812;-142.68073187639732;364.98627531255784
9;1.187534319956385;58.724822913433634;0.90539738562946659;-177.45435025872933;380.66802421605001
10;1.1785508298418372;57.884649531216553;0.90539738562946659;-168.95372273783849;380.66802421605001
11;1.2197667317337439;62.365354499525061;0.8631995278290755;-207.95426990305521;391.77523094248869
12;1.212026732154331;61.622130498312103;0.8631995278290755;-200.63029530103572;391.77523094248869
13;1.1756443902511799;60.388774793348098;0.77588119596355798;-166.20350427517903;420.72970926863565
14;0.86135316311152277;32.684681699943319;0.77588119596355798;131.19456940572158;420.72970926863565
15;0.99989584351481453;3.3100897721998517;1.0714609682506524;0.052989611838107492;309.0982548696353
16;0.99989636932861392;3.3100923223735195;1.0714609682506524;0.052722104067667731;309.0982548696353
17;1.0001114750709419;3.3112788966731834;1.0714022535326615;-0.056712942341687063;309.13830322701972
18;1.000083255088702;3.3111420301693992;1.0714022535326615;-0.042356026377139699;309.13830322701972
19;0.9999962998453128;3.3308432177243197;1.0720830181901515;0.0018824536971144559;307.00393050644186
20;1.0001836888977302;3.3317575965365926;1.0720830181901515;-0.093451726720258935;307.00393050644186
21;1.0100883410368733;3.3932938602971472;1.0667755998759971;-5.1324435025092834;310.658856746575
22;1.0126775777274901;3.405949896939013;1.0667755998759971;-6.4497176688605986;310.658856746575
23;1.0000841214149629;3.3164019641907325;1.0738583346068373;-0.042796769862398498;305.01226225636219
24;1.0000907653543878;3.3164342385860546;1.0738583346068373;-0.04617687404478793;305.01226225636219
25;1.0081712429806917;3.3669895326741135;1.0692855666741605;-4.1571198664269122;308.18845161471796
26;1.0096603418860071;3.3742352664005986;1.0692855666741605;-4.9146989345060934;308.18845161471796
27;1.1080207274464469;4.0575087658575777;1.0120600609295358;-54.95554508837985;344.70777358278099
28;1.1444106606057856;4.2377532319392071;1.0120600609295358;-73.468923583193416;344.70777358278099
29;1.4518365916793472;6.4462499066633443;0.82637777112573219;-229.8718660168679;467.04050689481562
30;1.2151852843165896;5.2522171203305357;0.82637777112573219;-109.47551339606494;467.04050689481562
31;1.0000166406191913;0.1702388296396187;1.0448828080467232;0.0;315.38525700077668
32;0.99985972809465395;0.17021345335500093;1.0448828080467232;0.035681665922400331;315.38525700077668
33;0.99966029423909752;0.17018110624649108;1.0448830033256868;0.086412652929567249;315.38506733064719
34;0.99992052447413116;0.17022320124548668;1.0448830033256868;0.020216586892887193;315.38506733064719
35;1.0000258775142958;0.17021284426998251;1.0449259812140923;-0.0065825926990031878;315.34207970517514
36;0.99953166694846418;0.1701329119205939;1.0449259812140923;0.11913221998442386;315.34207970517514
37;0.99957730064356687;0.17014485530926363;1.0449155007571422;0.10752414879267787;315.35222771198789
38;0.99573534827170529;0.16952134646369404;1.0449155007571422;1.0848207833849672;315.35222771198789
39;1.0000801490459537;0.17127683119773399;1.0453111463347364;-0.020387913564462044;315.39058962695509
40;1.0002861290290681;0.17131033185455791;1.0453111463347364;-0.072784071769199238;315.39058962695509
41;1.0008691470386735;0.17137459255892992;1.0453807396774994;-0.22108927796256342;315.32319700947346
42;1.0238116252721634;0.1750323435847623;1.0453807396774994;-6.0570821786065672;315.32319700947346
43;0.99818821182450346;0.17000288452752627;1.0457228447454894;0.46087361714193309;314.86604374977117
44;0.99799183558279436;0.16997102101047085;1.0457228447454894;0.51082682362668419;314.86604374977117
45;0.63105438478346887;0.095920936929358658;1.0466844464729108;93.850540870705117;313.90880186193124
46;0.99421687910151102;0.16894063309035404;1.0466844464729108;1.4710813785531345;313.90880186193124
47;1.0000573301782212;0.17049302427468599;1.0464597537426226;-0.014583364085013208;315.41750234957965
48;0.99991100189873028;0.17046932683670651;1.0464597537426226;0.022638892010485443;315.41750234957965
49;0.99971841680710283;0.17043705434623183;1.0464622211970855;0.071627724693218237;315.41510633809173
50;0.99984923918806801;0.170458247297642;1.0464622211970855;0.03834978153520089;315.41510633809173
51;0.99835130860536558;0.16948550495193451;1.0465886693813036;0.41938587351012963;315.15175666071093
52;0.99890249155608013;0.16957457476433546;1.0465886693813036;0.279178710422117;315.15175666071093
53;0.52001366183529696;0.070561045696772406;1.0471416972620076;122.09652477064635;314.60399633688166
54;0.99695618642570438;0.16902050188396892;1.0471416972620076;0.77427007796144776;314.60399633688166
55;0.99689882823947074;0.1623868355108907;1.0476983411306335;0.78886056658463177;310.93163498009272
56;0.99748248191148381;0.16247751446949571;1.0476983411306335;0.64039366376630613;310.93163498009272
57;0.85782254516521161;0.1337963763096485;1.061212989178677;36.166390073599295;296.39093306888441
58;0.79811924844864424;0.12267594755872273;1.061212989178677;51.353416175876127;296.39093306888441
59;0.93062613632119262;0.12540328383059243;1.0586633263454797;17.64697657329663;277.25536933900537
