0.0022797688640263203;0.023539718107861068;0.078098158226100861;0.23003820970609626;0.36046866173803171;0.47520443489841957
0.0014906562515391501;0.015277812506353983;0.052934741522905504;0.17343414707949562;0.27630349132463417;0.36878248601982694
0.0012211713225358579;0.012594989134953612;0.043993851194594473;0.15037275450669466;0.24231628312868314;0.32518707151116583
0.0010793099300585181;0.011013663634736361;0.03862710201690777;0.13523991738028626;0.21968083973350661;0.29575390458788675
0.00095271566799814728;0.0097824990608813417;0.034611453196688881;0.12345907406724335;0.20210012767130303;0.27315114934095075
0.00086925851554170647;0.0088846787196457389;0.031562199404512603;0.11394495368983489;0.18785504779052051;0.25455964402014192
0.00080850401910273516;0.0081810727337913169;0.028998958320205648;0.10581029484902375;0.1753678194911194;0.23861963507543302
0.00071840022416871073;0.0074146474335332344;0.026561118625557194;0.098655996532760637;0.16465494428433608;0.22459831155630483
0.0006771971098783532;0.0069259781762017365;0.024902996984800304;0.09249299310838463;0.15505040634794098;0.21195732254974639
0.00062501977464068242;0.0064526074209133128;0.023224333491780439;0.086783061375827683;0.14611181429521877;0.2004045860930464
0.0005949235794094678;0.0060438818902121367;0.021699304913375704;0.08164278576077981;0.13795894565729133;0.18974128514822375
0.00054940763199148282;0.0056440949438558144;0.020331531079382851;0.077116169426506787;0.13050484877159493;0.17976787159953683
0.00053571889786626313;0.0053145495560757974;0.018935225034897689;0.072396280145106809;0.12335157361808399;0.17033547780366895
0.00049179298505080992;0.0049274177390466007;0.017776256660993334;0.068232425062670479;0.11667213028168177;0.16141348036424857
0.00046107303718150928;0.0046808119665213803;0.016698326572568572;0.064339100033341284;0.11019371327953195;0.15280076510666893
0.00043882095480284196;0.0043941432965849481;0.015675686407986368;0.060560660449943821;0.10407685528777896;0.1445304236979485
0.00040852300860116529;0.0040914098089323576;0.014549011557394308;0.056722159153789115;0.097900473444936964;0.13651102858493275
0.00037416565220921484;0.003834589179856897;0.013812104548825872;0.05349512245182711;0.092312082416043786;0.12866183526805466
0.00035330823061111846;0.0035540431789322568;0.012770040233155946;0.049837706512004296;0.086518216833626871;0.12097689608143604
0.00032800057155768861;0.0033004788003207497;0.011941981742102602;0.0465956754790329;0.080972938167765907;0.11340306349972029
